# symbol: AAPL
timeZone=America/New_York
date,time,open,high,low,close,volume
20160104,050000,102.61,105.368,102.0,105.35,68644000
20160105,050000,105.75,105.85,102.41,102.71,55239724
20160106,050000,100.56,102.37,99.87,100.7,68121768
20160107,050000,98.68,100.13,96.43,96.45,79961512
20160108,050000,98.53,99.11,96.76,96.96,70437560
20160111,050000,98.94,99.06,97.34,98.53,48579500
20160112,050000,100.49,100.69,98.8399,99.96,48559580
20160113,050000,100.32,101.19,97.3,97.39,61666564
20160114,050000,97.96,100.48,95.74,99.52,62347292
20160115,050000,96.2,97.71,95.36,97.13,78875496
20160119,050000,98.38,98.65,95.5,96.66,52799920
20160120,050000,95.1,98.1897,93.42,96.79,71967768
20160121,050000,97.06,97.88,94.94,96.3,52042780
20160122,050000,98.63,101.46,98.37,101.42,64788624
20160125,050000,101.52,101.53,99.21,99.44,51187868
20160126,050000,99.93,100.88,98.07,99.99,63075224
20160127,050000,96.04,96.6289,93.34,93.42,132053936
20160128,050000,93.79,94.52,92.39,94.09,55433708
20160129,050000,94.79,97.34,94.35,97.34,63722432
20160201,050000,96.47,96.71,95.4,96.43,38684868
20160202,050000,95.42,96.04,94.28,94.48,36514992
20160203,050000,95.0,96.84,94.08,96.35,44487424
20160204,050000,95.86,97.33,95.19,96.6,45631480
20160205,050000,96.51,96.92,93.69,94.02,44566064
20160208,050000,93.13,95.7,93.04,95.01,53828080
20160209,050000,94.29,95.94,93.93,94.99,43285184
20160210,050000,95.92,96.35,94.1,94.27,42213248
20160211,050000,93.79,94.72,92.59,93.7,49127092
20160212,050000,94.26,94.5,93.01,93.99,40082824
20160216,050000,95.0,96.85,94.61,96.64,47470152
20160217,050000,96.67,98.21,96.15,98.12,44343640
20160218,050000,98.75,98.89,96.091,96.26,37967484
20160219,050000,96.0,96.7599,95.8,96.04,34384760
20160222,050000,96.31,96.9,95.92,96.88,34033744
20160223,050000,96.4,96.5,94.55,94.69,30288310
20160224,050000,93.98,96.38,93.32,96.1,36036372
20160225,050000,96.05,96.76,95.25,96.76,26952488
20160226,050000,97.2,98.0237,96.58,96.91,28238072
20160229,050000,96.86,98.23,96.65,96.69,32015776
20160301,050000,97.65,100.77,97.42,100.53,50122688
20160302,050000,100.51,100.89,99.64,100.75,32652676
20160303,050000,100.58,101.71,100.45,101.5,35521400
20160304,050000,102.37,103.75,101.37,103.01,45224440
20160307,050000,102.39,102.83,100.96,101.87,35359760
20160308,050000,100.78,101.76,100.4,101.03,30932432
20160309,050000,101.31,101.58,100.27,101.12,26513504
20160310,050000,101.41,102.24,100.15,101.17,32834410
20160311,050000,102.24,102.28,101.5,102.26,27155816
20160314,040000,102.0,102.91,101.78,102.52,24397468
20160315,040000,103.96,105.18,103.85,104.58,39191832
20160316,040000,104.61,106.31,104.59,105.97,37443276
20160317,040000,105.52,106.47,104.96,105.8,34214532
20160318,040000,106.48,106.5,105.19,105.92,43113504
20160321,040000,105.93,107.33,105.14,105.91,34317332
20160322,040000,105.25,107.29,105.21,106.72,30839932
20160323,040000,106.48,107.07,105.9,106.13,25027824
20160324,040000,105.47,106.25,104.89,105.67,24991332
20160328,040000,106.0,106.19,105.06,105.19,18964858
20160329,040000,104.89,107.79,104.88,107.68,30646144
20160330,040000,108.65,110.42,108.6,109.56,44752488
20160331,040000,109.72,109.9,108.88,108.99,24104134
20160401,040000,108.78,110.0,108.2,109.99,25257624
20160404,040000,110.42,112.19,110.27,111.12,36879308
20160405,040000,109.51,110.73,109.42,109.81,25621396
20160406,040000,110.23,110.98,109.2,110.96,25645684
20160407,040000,109.95,110.42,108.121,108.54,29631946
20160408,040000,108.91,109.77,108.17,108.66,23156632
20160411,040000,108.97,110.61,108.83,109.02,28253546
20160412,040000,109.45,110.5,108.66,110.44,26596804
20160413,040000,110.8,112.34,110.8,112.04,32672884
20160414,040000,111.62,112.39,111.33,112.1,24863836
20160415,040000,112.11,112.3,109.73,109.85,45186504
20160418,040000,108.89,108.95,106.94,107.48,59228136
20160419,040000,107.88,108.0,106.23,106.91,31194938
20160420,040000,106.66,108.09,106.06,107.13,27627416
20160421,040000,106.93,106.93,105.52,105.97,30723640
20160422,040000,105.01,106.48,104.62,105.68,33065212
20160425,040000,105.0,105.65,104.51,105.08,27099418
20160426,040000,103.91,105.3,103.91,104.35,39802112
20160427,040000,96.0,98.71,95.68,97.82,112604352
20160428,040000,97.61,97.88,94.25,94.83,81225272
20160429,040000,93.99,94.72,92.51,93.74,68312528
20160502,040000,93.965,94.08,92.4,93.64,47713552
20160503,040000,94.2,95.74,93.68,95.18,56014392
20160504,040000,95.2,95.9,93.82,94.19,39911944
20160505,040000,94.0,94.07,92.68,93.24,35084152
20160506,040000,93.37,93.45,91.85,92.72,42977092
20160509,040000,93.0,93.77,92.59,92.79,32695596
20160510,040000,93.33,93.57,92.11,93.42,33403496
20160511,040000,93.47,93.57,92.46,92.51,27463100
20160512,040000,92.72,92.78,89.47,90.34,76066768
20160513,040000,90.0,91.67,90.0,90.52,43659256
20160516,040000,92.39,94.39,91.65,93.88,59901076
20160517,040000,94.67,94.7,93.01,93.49,46161448
20160518,040000,94.16,95.21,93.89,94.56,41324724
20160519,040000,94.56,94.64,93.57,94.2,30062288
20160520,040000,94.64,95.43,94.52,95.22,30155806
20160523,040000,95.87,97.19,95.67,96.43,36382856
20160524,040000,97.22,98.09,96.84,97.9,33608848
20160525,040000,98.67,99.74,98.11,99.62,37670812
20160526,040000,99.68,100.73,98.64,100.41,55208508
20160527,040000,99.44,100.47,99.245,100.35,35487712
20160531,040000,99.6,100.4,98.82,99.86,40198168
20160601,040000,99.02,99.54,98.33,98.46,28755740
20160602,040000,97.6,97.84,96.63,97.72,38869900
20160603,040000,97.79,98.27,97.45,97.92,27753840
20160606,040000,97.99,101.89,97.55,98.63,22997634
20160607,040000,99.25,99.87,98.96,99.03,21878954
20160608,040000,99.02,99.56,98.68,98.94,20436938
20160609,040000,98.5,99.99,98.46,99.65,26028324
20160610,040000,98.53,99.3457,98.48,98.83,31147138
20160613,040000,98.69,99.12,97.1,97.34,36816732
20160614,040000,97.32,98.475,96.75,97.46,31078496
20160615,040000,97.85,98.41,97.03,97.14,27849806
20160616,040000,96.45,97.75,96.07,97.55,31192160
20160617,040000,96.65,96.65,95.3,95.33,55595776
20160620,040000,96.0,96.57,95.03,95.1,33545512
20160621,040000,94.94,96.35,94.676,95.91,34094076
20160622,040000,96.25,96.89,95.35,95.55,28198538
20160623,040000,95.94,96.29,95.25,96.1,31009266
20160624,040000,92.88,94.655,92.65,93.4,65197056
20160627,040000,93.0,93.05,91.5,92.04,45424088
20160628,040000,92.9,93.66,92.14,93.59,38782692
20160629,040000,93.97,94.55,93.63,94.4,35019304
20160630,040000,94.44,95.77,94.3,95.6,34985668
20160701,040000,95.49,96.465,95.33,95.89,25414524
20160705,040000,95.39,95.4,94.46,95.04,27246182
20160706,040000,94.6,95.66,94.37,95.53,30386610
20160707,040000,95.7,96.5,95.62,95.94,23736468
20160708,040000,96.49,96.89,96.05,96.68,27749596
20160711,040000,96.75,97.65,96.73,96.98,23056192
20160712,040000,97.17,97.7,97.12,97.42,23375040
20160713,040000,97.41,97.67,96.84,96.87,25275928
20160714,040000,97.39,98.99,97.32,98.79,37749288
20160715,040000,98.92,99.3,98.5,98.78,29618456
20160718,040000,98.7,100.13,98.6,99.83,35980640
20160719,040000,99.5,100.0,99.34,99.87,22847556
20160720,040000,100.0,100.46,99.735,99.96,25103152
20160721,040000,99.83,101.0,99.13,99.43,31666882
20160722,040000,99.26,99.3,98.31,98.66,28159628
20160725,040000,98.25,98.84,96.92,97.34,38553464
20160726,040000,96.82,97.97,96.42,96.67,41175840
20160727,040000,104.265,104.35,102.75,102.95,90801304
20160728,040000,102.83,104.45,102.82,104.34,38111660
20160729,040000,104.19,104.55,103.68,104.21,27395562
20160801,040000,104.41,106.15,104.41,106.05,37397056
20160802,040000,106.05,106.07,104.0,104.48,32572432
20160803,040000,104.81,105.84,104.77,105.79,28616862
20160804,040000,105.58,106.0,105.28,105.87,25417876
20160805,040000,106.27,107.65,106.18,107.48,36629696
20160808,040000,107.52,108.37,107.16,108.37,27905176
20160809,040000,108.23,108.94,108.01,108.81,25836220
20160810,040000,108.71,108.9,107.76,108.0,23531476
20160811,040000,108.52,108.93,107.85,107.93,23496132
20160812,040000,107.78,108.44,107.78,108.18,18477268
20160815,040000,108.14,109.54,108.08,109.48,25440148
20160816,040000,109.63,110.23,109.21,109.38,33535472
20160817,040000,109.1,109.37,108.34,109.22,25022560
20160818,040000,109.23,109.6,109.02,109.08,19269028
20160819,040000,108.77,109.69,108.36,109.36,24707956
20160822,040000,108.86,109.1,107.85,108.51,25125852
20160823,040000,108.59,109.32,108.53,108.85,19038502
20160824,040000,108.565,108.75,107.68,108.03,22615436
20160825,040000,107.39,107.88,106.68,107.57,24578292
20160826,040000,107.41,107.95,106.31,106.94,27055732
20160829,040000,106.62,107.44,106.29,106.82,24687140
20160830,040000,105.8,106.5,105.5,106.0,24654424
20160831,040000,105.66,106.57,105.64,106.1,26895644
20160901,040000,106.14,106.8,105.62,106.73,26442140
20160902,040000,107.7,108.0,106.82,107.73,26002916
20160906,040000,107.9,108.3,107.51,107.7,26563346
20160907,040000,107.83,108.76,107.07,108.36,42129392
20160908,040000,107.25,107.27,105.24,105.52,51470160
20160909,040000,104.64,105.72,103.13,103.13,44570552
20160912,040000,102.65,105.72,102.53,105.44,43692244
20160913,040000,107.51,108.79,107.24,107.95,61672220
20160914,040000,108.73,113.03,108.6,111.77,110697784
20160915,040000,113.86,115.73,113.49,115.57,88743912
20160916,040000,115.12,116.13,114.04,114.92,74186968
20160919,040000,115.19,116.18,113.25,113.58,46474212
20160920,040000,113.05,114.12,112.51,113.57,34137056
20160921,040000,113.85,113.989,112.441,113.55,33853704
20160922,040000,114.35,114.94,114.0,114.62,30289282
20160923,040000,114.42,114.79,111.55,112.71,52080944
20160926,040000,111.64,113.39,111.55,112.88,29062588
20160927,040000,113.0,113.18,112.34,113.09,24132188
20160928,040000,113.69,114.64,113.43,113.95,29095316
20160929,040000,113.16,113.8,111.8,112.18,35405304
20160930,040000,112.46,113.37,111.8,113.05,35503948
20161003,040000,112.71,113.05,112.28,112.52,21610752
20161004,040000,113.06,114.31,112.63,113.0,29346446
20161005,040000,113.4,113.66,112.69,113.05,20586488
20161006,040000,113.7,114.34,113.13,113.89,28324890
20161007,040000,114.31,114.56,113.51,114.06,24094872
20161010,040000,115.02,116.75,114.72,116.05,35802880
20161011,040000,117.7,118.69,116.2,116.3,63773680
20161012,040000,117.35,117.98,116.75,117.34,37178624
20161013,040000,116.79,117.44,115.72,116.98,34413712
20161014,040000,117.88,118.17,117.13,117.63,35495000
20161017,040000,117.33,117.84,116.78,117.55,22623780
20161018,040000,118.18,118.21,117.45,117.47,23063128
20161019,040000,117.25,117.76,113.8,117.12,19568244
20161020,040000,116.86,117.38,116.33,117.06,23618536
20161021,040000,116.81,116.91,116.28,116.6,22142740
20161024,040000,117.1,117.74,117.0,117.65,23183100
20161025,040000,117.95,118.36,117.31,118.25,38552920
20161026,040000,114.31,115.7,113.31,115.59,64487536
20161027,040000,115.39,115.86,114.1,114.48,31098800
20161028,040000,113.87,115.21,113.45,113.72,36584560
20161031,040000,113.65,114.23,113.2,113.54,23815824
20161101,040000,113.47,113.77,110.53,111.49,43327440
20161102,040000,111.4,112.35,111.23,111.59,27868576
20161103,040000,110.98,111.46,109.55,109.83,24997772
20161104,040000,108.53,110.25,108.11,108.84,29939340
20161107,050000,110.08,110.51,109.46,110.41,31725182
20161108,050000,110.31,111.72,109.7,111.06,23302132
20161109,050000,109.88,111.32,108.05,110.88,57831044
20161110,050000,111.09,111.09,105.83,107.79,56693420
20161111,050000,107.12,108.87,106.55,108.43,33721652
20161114,050000,107.71,107.809,104.08,105.71,50795908
20161115,050000,106.57,107.68,106.159,107.11,31326404
20161116,050000,106.7,110.23,106.6,109.99,58649720
20161117,050000,109.81,110.35,108.83,109.95,26511718
20161118,050000,109.72,110.54,109.66,110.06,27331032
20161121,050000,110.12,111.99,110.01,111.73,28196132
20161122,050000,111.95,112.42,111.4,111.8,22738688
20161123,050000,111.36,111.51,110.33,111.23,27339810
20161125,050000,111.13,111.87,110.95,111.79,11378993
20161128,050000,111.43,112.465,111.39,111.57,25762616
20161129,050000,110.78,112.03,110.07,111.46,28162184
20161130,050000,111.6,112.2,110.27,110.52,35221080
20161201,050000,110.365,110.94,109.03,109.49,36781836
20161202,050000,109.17,110.09,108.85,109.9,26395172
20161205,050000,110.0,110.03,108.25,109.11,34027072
20161206,050000,109.5,110.36,109.19,109.95,25471066
20161207,050000,109.26,111.19,109.16,111.03,29319062
20161208,050000,110.86,112.43,110.6,112.12,26808110
20161209,050000,112.31,114.7,112.31,113.95,34090232
20161212,050000,113.29,115.0,112.49,113.3,25928352
20161213,050000,113.84,115.92,113.75,115.19,43123532
20161214,050000,115.04,116.2,114.98,115.19,32379282
20161215,050000,115.38,116.73,115.23,115.82,43411592
20161216,050000,116.47,116.5,115.645,115.97,42775364
20161219,050000,115.8,117.38,115.75,116.64,27626154
20161220,050000,116.74,117.5,116.68,116.95,20810144
20161221,050000,116.8,117.4,116.78,117.06,22962346
20161222,050000,116.35,116.51,115.64,116.29,25745072
20161223,050000,115.59,116.52,115.59,116.52,13811209
20161227,050000,116.52,117.8,116.49,117.26,18056440
20161228,050000,117.52,118.017,116.2,116.76,20451502
20161229,050000,116.45,117.109,116.4,116.73,14816944
20161230,050000,116.65,117.2,115.43,115.82,30242396
20170103,050000,115.8,116.33,114.76,116.15,28356128
20170104,050000,115.85,116.51,115.75,116.02,20520602
20170105,050000,115.92,116.864,115.81,116.61,22095172
20170106,050000,116.78,118.16,116.47,117.91,30973632
20170109,050000,117.95,119.43,117.94,118.99,33373884
20170110,050000,118.77,119.38,118.3,119.11,23063864
20170111,050000,118.74,119.93,118.6,119.75,26672246
20170112,050000,118.895,119.3,118.21,119.25,26714118
20170113,050000,119.11,119.62,118.81,119.04,25878346
20170117,050000,118.34,120.24,118.22,120.0,33979364
20170118,050000,120.0,120.5,119.71,119.99,22790884
20170119,050000,119.4,120.09,119.37,119.78,24401946
20170120,050000,120.45,120.45,119.735,120.0,28554246
20170123,050000,120.0,120.81,119.77,120.08,20867052
20170124,050000,119.55,120.1,119.5,119.97,23056878
20170125,050000,120.42,122.1,120.28,121.88,32340060
20170126,050000,121.67,122.44,121.6,121.94,26267332
20170127,050000,122.14,122.35,121.6,121.95,20384032
20170130,050000,120.93,121.63,120.66,121.63,29743272
20170131,050000,121.15,121.39,120.62,121.35,41334032
20170201,050000,127.03,130.49,127.01,128.75,111584440
20170202,050000,127.975,129.39,127.78,128.53,33473972
20170203,050000,128.31,129.19,128.16,129.08,24556204
20170206,050000,129.13,130.5,128.9,130.29,26134078
20170207,050000,130.54,132.09,130.45,131.53,37418756
20170208,050000,131.35,132.22,131.22,132.04,22781568
20170209,050000,131.65,132.445,131.12,132.42,27969738
20170210,050000,132.46,132.94,132.05,132.12,19549272
20170213,050000,133.08,133.82,132.75,133.29,22663952
20170214,050000,133.47,135.09,133.25,135.02,32766796
20170215,050000,135.52,136.27,134.62,135.51,34980424
20170216,050000,135.67,135.9,134.84,135.345,22100636
20170217,050000,135.1,135.83,135.1,135.72,22068900
20170221,050000,136.23,136.75,135.98,136.7,22048804
20170222,050000,136.43,137.12,136.11,137.11,20728640
20170223,050000,137.38,137.48,136.3,136.53,20102680
20170224,050000,135.91,136.66,135.28,136.66,21240788
20170227,050000,137.14,137.435,136.28,136.93,19154366
20170228,050000,137.08,137.435,136.7,136.99,23159788
20170301,050000,137.89,140.15,137.595,139.79,36145212
20170302,050000,140.0,140.279,138.76,138.96,25590126
20170303,050000,138.78,139.83,138.59,139.78,21042972
20170306,050000,139.365,139.77,138.596,139.34,20390746
20170307,050000,139.06,139.98,138.79,139.52,16716344
20170308,050000,138.95,139.8,138.82,139.0,18650190
20170309,050000,138.74,138.79,137.05,138.68,22044046
20170310,050000,139.25,139.357,138.64,139.14,18548236
20170313,040000,138.85,139.43,138.82,139.2,15951297
20170314,040000,139.3,139.65,138.84,138.99,14473844
20170315,040000,139.41,140.75,139.025,140.46,23789356
20170316,040000,140.72,141.02,140.26,140.69,19129084
20170317,040000,141.0,141.0,139.89,139.99,43303664
20170320,040000,140.4,141.5,140.23,141.46,20056908
20170321,040000,142.11,142.8,139.73,139.84,39102264
20170322,040000,139.845,141.6,139.76,141.42,25061214
20170323,040000,141.26,141.584,140.61,140.92,19575896
20170324,040000,141.5,141.74,140.35,140.64,22008234
20170327,040000,139.39,141.22,138.62,140.88,23412056
20170328,040000,140.91,144.04,140.62,143.8,33241968
20170329,040000,143.68,144.49,143.19,144.12,28129446
20170330,040000,144.19,144.5,143.5,143.93,19167358
20170331,040000,143.72,144.27,143.01,143.66,19377780
20170403,040000,143.71,144.12,143.05,143.7,19964436
20170404,040000,143.25,144.89,143.17,144.77,19535000
20170405,040000,144.22,145.46,143.81,144.02,27021462
20170406,040000,144.29,144.52,143.45,143.66,21114936
20170407,040000,143.73,144.18,143.27,143.34,16316745
20170410,040000,143.6,143.879,142.9,143.17,18125164
20170411,040000,142.94,143.35,140.06,141.63,29887262
20170412,040000,141.6,142.15,141.01,141.8,20178516
20170413,040000,141.94,142.38,141.05,141.05,17623364
20170417,040000,141.17,141.88,140.87,141.83,16385794
20170418,040000,141.41,142.04,141.11,141.2,14648741
20170419,040000,141.88,142.0,140.45,140.68,16883924
20170420,040000,141.22,142.92,141.16,142.44,23237384
20170421,040000,142.44,142.68,141.85,142.27,17155356
20170424,040000,143.5,143.95,143.18,143.64,16817304
20170425,040000,143.91,144.9,143.87,144.53,18271844
20170426,040000,144.47,144.6,143.376,143.68,19730752
20170427,040000,143.923,144.16,143.31,143.79,14044345
20170428,040000,144.09,144.3,143.27,143.65,19310618
20170501,040000,145.1,147.2,144.96,146.58,33412756
20170502,040000,147.54,148.09,146.84,147.51,40156576
20170503,040000,145.59,147.49,144.27,147.06,44929900
20170504,040000,146.52,147.14,145.81,146.53,23115044
20170505,040000,146.76,148.98,146.76,148.96,26729096
20170508,040000,149.03,153.7,149.03,153.01,48415736
20170509,040000,153.87,154.88,153.45,153.99,37647336
20170510,040000,153.63,153.94,152.11,153.26,25716462
20170511,040000,152.45,154.07,152.31,153.95,25438140
20170512,040000,154.7,156.42,154.67,156.1,32171988
20170515,040000,156.01,156.65,155.05,155.7,25937588
20170516,040000,155.94,156.06,154.72,155.47,19379112
20170517,040000,153.6,154.57,149.71,150.25,49305732
20170518,040000,151.25,153.34,151.13,152.54,33341012
20170519,040000,153.38,153.98,152.63,153.06,26816190
20170522,040000,154.0,154.58,152.91,153.99,21944560
20170523,040000,154.9,154.9,153.31,153.8,19878004
20170524,040000,153.84,154.17,152.67,153.34,18779132
20170525,040000,153.73,154.35,153.03,153.87,18969034
20170526,040000,154.0,154.24,153.31,153.61,21182352
20170530,040000,153.42,154.43,153.33,153.67,20067768
20170531,040000,153.97,154.17,152.38,152.76,23270548
20170601,040000,153.17,153.33,152.22,153.18,16268348
20170602,040000,153.58,155.45,152.89,155.45,27176346
20170605,040000,154.34,154.45,153.46,153.93,23925000
20170606,040000,153.9,155.81,153.78,154.45,26537604
20170607,040000,155.02,155.98,154.48,155.37,20945024
20170608,040000,155.25,155.54,154.4,154.99,19436834
20170609,040000,155.19,155.19,146.02,148.98,63583380
20170612,040000,145.57,146.09,142.51,145.42,71711080
20170613,040000,147.16,147.45,145.15,146.59,33862000
20170614,040000,147.48,147.5,143.84,145.16,31309888
20170615,040000,143.32,144.48,142.21,144.29,31219510
20170616,040000,143.78,144.5,142.2,142.27,47727512
20170619,040000,143.66,146.74,143.66,146.34,30948096
20170620,040000,146.87,146.87,144.94,145.01,24647784
20170621,040000,145.52,146.069,144.61,145.87,21146284
20170622,040000,145.77,146.7,145.12,145.63,18204592
20170623,040000,145.13,147.16,145.11,146.28,29334500
20170626,040000,147.17,148.28,145.38,145.82,25604980
20170627,040000,145.01,146.16,143.62,143.73,24539548
20170628,040000,144.49,146.11,143.16,145.83,21973420
20170629,040000,144.71,145.13,142.28,143.68,31186568
20170630,040000,144.45,144.96,143.78,144.02,21464340
20170703,040000,144.93,145.3,143.1,143.5,13552652
20170705,040000,143.69,144.79,142.724,144.09,20952444
20170706,040000,143.02,143.5,142.41,142.73,23397464
20170707,040000,142.94,144.75,142.9,144.18,18501896
20170710,040000,144.19,145.95,143.37,145.06,19529124
20170711,040000,144.72,145.85,144.38,145.53,18544120
20170712,040000,145.87,146.18,144.82,145.74,23647744
20170713,040000,145.58,148.49,145.44,147.77,25020292
20170714,040000,148.0,149.33,147.33,149.04,20048930
20170717,040000,148.91,150.9,148.57,149.56,22727564
20170718,040000,149.2,150.13,148.67,150.08,17434064
20170719,040000,150.48,151.42,149.95,151.02,20773362
20170720,040000,151.64,151.74,150.19,150.34,16552891
20170721,040000,149.99,150.44,148.88,150.27,24543088
20170724,040000,150.56,152.44,149.9,152.09,21240128
20170725,040000,151.8,153.84,151.8,152.74,18365672
20170726,040000,153.4,153.93,153.06,153.46,14310067
20170727,040000,153.75,153.99,147.3,150.56,32087838
20170728,040000,149.72,150.23,149.19,149.5,16916802
20170731,040000,149.9,150.33,148.13,148.73,19552984
20170801,040000,149.1,150.22,148.41,150.05,24478176
20170802,040000,159.28,159.75,156.16,157.14,69085856
20170803,040000,157.03,157.21,155.02,155.57,26326356
20170804,040000,156.12,157.4,155.69,156.39,20207304
20170807,040000,157.06,158.92,156.67,158.81,21272284
20170808,040000,158.6,161.83,158.27,160.08,35876160
20170809,040000,159.26,161.27,159.11,161.06,25832504
20170810,040000,159.9,160.0,154.63,155.32,39407928
20170811,040000,156.6,158.573,156.07,157.48,26018972
20170814,040000,159.38,160.21,158.75,159.85,21339928
20170815,040000,160.66,162.195,160.14,161.6,29096418
20170816,040000,161.87,162.51,160.15,160.95,27442716
20170817,040000,160.52,160.71,157.84,157.86,27115754
20170818,040000,157.86,159.5,156.72,157.5,26823756
20170821,040000,157.42,157.89,155.11,157.21,24763086
20170822,040000,158.26,160.0,158.02,159.78,20443034
20170823,040000,159.07,160.47,158.88,159.98,18295450
20170824,040000,160.43,160.74,158.55,159.27,19109008
20170825,040000,159.65,160.56,159.27,159.86,24955104
20170828,040000,160.14,162.0,159.93,161.47,23417044
20170829,040000,160.1,163.12,160.0,162.91,29386744
20170830,040000,163.8,163.89,162.61,163.35,26418196
20170831,040000,163.64,164.52,163.48,164.0,26610796
20170901,040000,164.8,164.94,163.63,164.05,16392742
20170905,040000,163.75,164.25,160.56,162.08,28818516
20170906,040000,162.71,162.99,160.52,161.91,21429596
20170907,040000,162.09,162.24,160.36,161.26,21750050
20170908,040000,160.86,161.15,158.53,158.63,25357632
20170911,040000,160.5,162.05,159.89,161.5,31069928
20170912,040000,162.61,163.96,158.77,160.86,71286088
20170913,040000,159.92,159.96,157.91,159.65,44731584
20170914,040000,158.99,159.4,158.09,158.28,22536096
20170915,040000,158.47,160.97,158.0,159.88,44872236
20170918,040000,160.11,160.5,157.995,158.67,28038844
20170919,040000,159.51,159.77,158.44,158.73,20498652
20170920,040000,157.9,158.26,153.83,156.07,50122464
20170921,040000,155.8,155.8,152.75,153.39,36812544
20170922,040000,152.02,152.27,150.56,151.89,46175452
20170925,040000,149.99,151.83,149.16,150.55,44111420
20170926,040000,151.78,153.92,151.69,153.14,35756496
20170927,040000,153.9,154.719,153.54,154.23,24428118
20170928,040000,153.89,154.28,152.7,153.28,21951888
20170929,040000,153.23,154.13,152.0,154.12,25317868
20171002,040000,154.26,154.45,152.72,153.81,18563854
20171003,040000,154.01,155.09,153.91,154.48,15906444
20171004,040000,153.63,153.86,152.46,153.48,19961908
20171005,040000,154.18,155.44,154.05,155.39,20372132
20171006,040000,154.97,155.49,154.56,155.3,16211931
20171009,040000,155.81,156.73,155.485,155.84,15616305
20171010,040000,156.055,158.0,155.1,155.9,15564392
20171011,040000,155.97,156.98,155.75,156.55,16671792
20171012,040000,156.35,157.37,155.73,156.0,15977002
20171013,040000,156.73,157.28,156.41,156.99,16151609
20171016,040000,157.9,160.0,157.65,159.88,23939082
20171017,040000,159.78,160.87,159.23,160.47,18381982
20171018,040000,160.42,160.71,159.6,159.76,15990127
20171019,040000,156.75,157.08,155.02,155.98,39965872
20171020,040000,157.05,157.75,155.96,156.25,23770116
20171023,040000,156.89,157.69,155.5,156.17,20800372
20171024,040000,156.26,157.42,156.2,157.1,16890584
20171025,040000,156.91,157.55,155.27,156.41,20486052
20171026,040000,157.23,157.829,156.78,157.41,16811988
20171027,040000,159.27,163.6,158.7,163.05,44135440
20171030,040000,163.89,168.07,163.72,166.72,43660828
20171031,040000,167.9,169.65,166.94,169.04,34466640
20171101,040000,169.87,169.94,165.61,166.89,33220534
20171102,040000,167.58,168.5,165.28,168.11,32498140
20171103,040000,174.0,174.26,171.12,172.5,58363200
20171106,050000,172.365,174.99,171.72,174.25,33252024
20171107,050000,173.91,175.25,173.6,174.81,23667616
20171108,050000,174.73,176.24,174.33,176.24,22649750
20171109,050000,175.11,176.095,173.14,175.88,28516384
20171110,050000,175.11,175.38,174.27,174.67,25096864
20171113,050000,173.5,174.5,173.4,173.97,16846256
20171114,050000,173.04,173.48,171.18,171.34,23723400
20171115,050000,169.97,170.32,168.38,169.08,28762484
20171116,050000,171.18,171.87,170.3,171.1,22634102
20171117,050000,171.04,171.39,169.64,170.15,21809702
20171120,050000,170.29,170.56,169.56,169.98,14842959
20171121,050000,170.78,173.7,170.78,173.14,24917772
20171122,050000,173.36,175.0,173.05,174.96,23588448
20171124,050000,175.04,175.5,174.646,174.97,14008069
20171127,050000,175.05,175.08,173.34,174.09,19616176
20171128,050000,174.16,174.87,171.86,173.07,25167934
20171129,050000,172.63,172.92,167.16,169.48,41120348
20171130,050000,170.48,172.14,168.44,171.85,40639352
20171201,050000,169.96,171.67,168.5,171.05,39721824
20171204,050000,172.48,172.62,169.63,169.8,32304678
20171205,050000,169.06,171.52,168.4,169.64,27232390
20171206,050000,167.5,170.205,166.46,169.01,27572382
20171207,050000,169.03,170.44,168.91,169.32,25616056
20171208,050000,170.49,171.0,168.82,169.37,23160992
20171211,050000,169.05,172.89,168.79,172.67,29551156
20171212,050000,172.15,172.39,171.461,171.7,19074452
20171213,050000,172.5,173.54,172.0,172.27,23287432
20171214,050000,172.4,173.13,171.65,172.22,20408934
20171215,050000,173.63,174.17,172.46,173.97,38400840
20171218,050000,174.89,177.2,174.86,176.42,29288422
20171219,050000,175.03,175.39,174.09,174.54,27074872
20171220,050000,174.87,175.42,173.25,174.35,22209872
20171221,050000,174.17,176.02,174.1,175.01,20515120
20171222,050000,174.68,175.424,174.5,175.01,15249052
20171226,050000,170.8,171.47,169.679,170.57,33033656
20171227,050000,170.1,170.78,169.71,170.6,21463878
20171228,050000,171.0,171.85,170.48,171.08,15710391
20171229,050000,170.52,170.59,169.22,169.23,25781508
20180102,050000,170.16,172.3,169.26,172.26,25156988
20180103,050000,172.61,174.55,171.96,172.23,28475182
20180104,050000,172.54,173.47,172.08,173.03,22254728
20180105,050000,173.51,175.37,173.05,175.0,23292048
20180108,050000,174.35,175.61,173.93,174.35,19606688
20180109,050000,174.54,175.06,173.41,174.33,21464870
20180110,050000,173.16,174.3,173.0,174.29,23663108
20180111,050000,174.51,175.489,174.49,175.28,16928252
20180112,050000,176.18,177.36,175.65,177.09,25166580
20180116,050000,177.9,179.39,176.14,176.19,29472754
20180117,050000,176.2,179.25,175.07,179.1,32848856
20180118,050000,179.47,180.1,178.25,179.26,30377590
20180119,050000,178.75,179.58,177.41,178.46,30901632
